run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
6,7186,211,211,PAYMENT,0,0,0
6,7192,888,888,NEW_ORDER,0,0,0
6,7194,518,518,NEW_ORDER,0,0,0
6,7207,773,773,STOCK_LEVEL,0,0,0
6,7215,1266,1266,PAYMENT,0,0,0
6,7218,85,85,PAYMENT,0,0,0
6,7221,110,110,PAYMENT,0,0,0
6,7230,725,725,NEW_ORDER,0,0,0
6,7234,354,354,NEW_ORDER,0,0,0
6,7236,646,646,NEW_ORDER,0,0,0
6,7239,2064,2064,NEW_ORDER,0,0,0
6,7242,2247,2247,NEW_ORDER,0,0,0
6,7243,519,519,NEW_ORDER,0,0,0
6,7245,1405,1405,NEW_ORDER,0,0,0
6,7246,452,452,PAYMENT,0,0,0
6,7246,718,718,NEW_ORDER,0,0,0
6,7249,83,83,NEW_ORDER,0,0,0
6,7257,468,468,NEW_ORDER,0,0,0
6,7259,733,733,NEW_ORDER,0,0,0
6,7260,197,197,NEW_ORDER,0,0,0
6,7260,0,0,DELIVERY,0,0,0
6,7263,47,47,PAYMENT,0,0,0
6,7263,553,553,NEW_ORDER,0,0,0
6,7265,495,495,NEW_ORDER,0,0,0
6,7267,49,49,PAYMENT,0,0,0
6,7270,390,390,NEW_ORDER,0,0,0
6,7276,150,150,NEW_ORDER,0,0,0
6,7276,425,425,NEW_ORDER,0,0,0
6,7288,167,167,PAYMENT,0,0,0
6,7289,243,243,NEW_ORDER,0,0,0
6,7289,144,144,NEW_ORDER,0,0,0
6,7289,206,206,NEW_ORDER,0,0,0
6,7306,686,686,NEW_ORDER,0,0,0
6,7313,229,229,PAYMENT,0,0,0
6,7326,82,82,PAYMENT,0,0,0
6,7326,1206,1206,NEW_ORDER,0,0,0
6,7326,0,0,DELIVERY,0,0,0
6,7328,39,39,PAYMENT,0,0,0
6,7328,89,89,PAYMENT,0,0,0
6,7330,298,298,NEW_ORDER,0,0,0
6,7342,107,107,PAYMENT,0,0,0
6,7342,0,0,DELIVERY,0,0,0
6,7365,129,129,PAYMENT,0,0,0
6,7366,136,136,NEW_ORDER,0,0,0
6,7366,220,220,NEW_ORDER,0,0,0
6,7374,129,129,STOCK_LEVEL,0,0,0
6,7374,0,0,DELIVERY,0,0,0
6,7394,485,485,NEW_ORDER,0,0,0
6,7394,268,268,ORDER_STATUS,0,0,0
6,7410,121,121,PAYMENT,0,0,0
6,7417,89,89,PAYMENT,0,0,0
6,7424,158,158,PAYMENT,0,0,0
6,7427,114,114,PAYMENT,0,0,0
6,7441,17,17,PAYMENT,0,0,0
6,7450,191,191,STOCK_LEVEL,0,0,0
6,7467,26,26,PAYMENT,0,0,0
6,7468,201,201,NEW_ORDER,0,0,0
6,7470,668,668,PAYMENT,0,0,0
6,7484,832,832,NEW_ORDER,0,0,0
6,7487,238,238,ORDER_STATUS,0,0,0
6,7492,1253,1253,PAYMENT,0,0,0
6,7493,1117,1117,DELIVERY_BG,0,0,0
6,7495,345,345,NEW_ORDER,0,0,0
6,7499,377,377,PAYMENT,0,0,0
6,7499,169,169,STOCK_LEVEL,0,0,0
6,7500,279,279,STOCK_LEVEL,0,0,0
6,7503,240,240,PAYMENT,0,0,0
6,7507,346,346,PAYMENT,0,0,0
6,7509,41,41,PAYMENT,0,0,0
6,7513,267,267,PAYMENT,0,0,0
6,7519,101,101,PAYMENT,0,0,0
6,7520,231,231,PAYMENT,0,0,0
6,7524,332,332,PAYMENT,0,0,0
6,7531,137,137,PAYMENT,0,0,0
6,7538,172,172,PAYMENT,0,0,0
6,7558,66,66,PAYMENT,0,0,0
6,7558,0,0,DELIVERY,0,0,0
6,7559,194,194,PAYMENT,0,0,0
6,7572,84,84,PAYMENT,0,0,0
6,7587,465,465,NEW_ORDER,0,0,0
6,7597,77,77,PAYMENT,0,0,0
6,7599,115,115,PAYMENT,0,0,0
6,7609,78,78,PAYMENT,0,0,0
6,7616,222,222,NEW_ORDER,0,0,0
6,7642,528,528,NEW_ORDER,0,0,0
6,7648,371,371,PAYMENT,0,0,0
6,7667,153,153,NEW_ORDER,0,0,0
6,7674,480,480,NEW_ORDER,0,0,0
6,7696,407,407,NEW_ORDER,0,0,0
6,7702,1100,1100,NEW_ORDER,0,0,0
6,7718,1762,1762,NEW_ORDER,0,0,0
6,7729,141,141,NEW_ORDER,0,0,0
6,7731,263,263,NEW_ORDER,0,0,0
6,7731,29,29,NEW_ORDER,0,0,0
6,7731,0,0,DELIVERY,0,0,0
6,7747,80,80,PAYMENT,0,0,0
6,7750,422,422,NEW_ORDER,0,0,0
6,7752,227,227,PAYMENT,0,0,0
6,7764,264,264,PAYMENT,0,0,0
6,7764,12,12,PAYMENT,0,0,0
6,7770,263,263,NEW_ORDER,0,0,0
6,7782,173,173,PAYMENT,0,0,0
6,7786,55,55,PAYMENT,0,0,0
6,7791,521,521,NEW_ORDER,0,0,0
6,7801,54,54,PAYMENT,0,0,0
6,7806,564,564,NEW_ORDER,0,0,0
6,7806,379,379,ORDER_STATUS,0,0,0
6,7813,303,303,PAYMENT,0,0,0
6,7819,33,33,PAYMENT,0,0,0
6,7829,503,503,PAYMENT,0,0,0
6,7838,300,300,NEW_ORDER,0,0,0
6,7840,57,57,PAYMENT,0,0,0
6,7840,281,281,NEW_ORDER,0,0,0
6,7847,83,83,PAYMENT,0,0,0
6,7851,38,38,PAYMENT,0,0,0
6,7877,377,377,ORDER_STATUS,0,0,0
6,7883,36,36,PAYMENT,0,0,0
6,7888,81,81,PAYMENT,0,0,0
6,7899,406,406,NEW_ORDER,0,0,0
6,7904,718,718,NEW_ORDER,0,0,0
6,7907,291,291,NEW_ORDER,0,0,0
6,7915,416,416,NEW_ORDER,0,0,0
6,7915,639,639,PAYMENT,0,0,0
6,7922,15,15,PAYMENT,0,0,0
6,7933,259,259,PAYMENT,0,0,0
6,7943,735,735,NEW_ORDER,0,0,0
6,7959,121,121,PAYMENT,0,0,0
6,7960,2070,2070,PAYMENT,0,0,0
6,7969,47,47,PAYMENT,0,0,0
6,7988,89,89,PAYMENT,0,0,0
6,7996,476,476,NEW_ORDER,0,0,0
6,8009,259,259,PAYMENT,0,0,0
6,8012,646,646,NEW_ORDER,0,0,0
6,8020,421,421,NEW_ORDER,0,0,0
6,8025,719,719,NEW_ORDER,0,0,0
6,8031,785,785,NEW_ORDER,0,0,0
6,8062,270,270,ORDER_STATUS,0,0,0
6,8066,226,226,NEW_ORDER,1,0,0
6,8078,276,276,PAYMENT,0,0,0
6,8079,315,315,PAYMENT,0,0,0
6,8079,273,273,NEW_ORDER,0,0,0
6,8082,961,961,PAYMENT,0,0,0
6,8084,207,207,NEW_ORDER,0,0,0
6,8090,59,59,PAYMENT,0,0,0
6,8103,846,846,STOCK_LEVEL,0,0,0
6,8106,147,147,PAYMENT,0,0,0
6,8109,537,537,NEW_ORDER,0,0,0
6,8121,524,524,NEW_ORDER,0,0,0
6,8122,351,351,NEW_ORDER,0,0,0
6,8123,240,240,NEW_ORDER,0,0,0
6,8130,290,290,PAYMENT,0,0,0
6,8131,111,111,NEW_ORDER,0,0,0
6,8139,17,17,PAYMENT,0,0,0
6,8145,15,15,PAYMENT,0,0,0
6,8150,331,331,NEW_ORDER,0,0,0
6,8164,515,515,NEW_ORDER,0,0,0
6,8181,42,42,PAYMENT,0,0,0
6,8187,41,41,PAYMENT,0,0,0
6,8211,482,482,PAYMENT,0,0,0
6,8230,234,234,PAYMENT,0,0,0
6,8267,797,797,NEW_ORDER,0,0,0
6,8275,213,213,PAYMENT,0,0,0
6,8283,8,8,PAYMENT,0,0,0
6,8313,191,191,PAYMENT,0,0,0
6,8324,1061,1061,PAYMENT,0,0,0
6,8340,452,452,NEW_ORDER,0,0,0
6,8370,206,206,NEW_ORDER,0,0,0
6,8411,768,768,PAYMENT,0,0,0
6,8413,584,584,NEW_ORDER,0,0,0
6,8415,309,309,NEW_ORDER,0,0,0
6,8417,351,351,NEW_ORDER,0,0,0
6,8418,968,968,NEW_ORDER,0,0,0
6,8421,396,396,NEW_ORDER,0,0,0
6,8426,492,492,ORDER_STATUS,0,0,0
6,8447,363,363,NEW_ORDER,0,0,0
6,8459,309,309,NEW_ORDER,0,0,0
6,8480,401,401,NEW_ORDER,0,0,0
6,8490,166,166,PAYMENT,0,0,0
6,8522,62,62,PAYMENT,0,0,0
6,8533,303,303,NEW_ORDER,0,0,0
6,8546,359,359,NEW_ORDER,0,0,0
6,8563,866,866,PAYMENT,0,0,0
6,8581,298,298,NEW_ORDER,0,0,0
6,8604,514,514,NEW_ORDER,0,0,0
6,8621,251,251,PAYMENT,0,0,0
6,8639,326,326,NEW_ORDER,0,0,0
6,8652,385,385,PAYMENT,0,0,0
6,8674,253,253,NEW_ORDER,0,0,0
6,8676,265,265,PAYMENT,0,0,0
6,8676,716,716,PAYMENT,0,0,0
6,8688,700,700,PAYMENT,0,0,0
6,8688,676,676,PAYMENT,0,0,0
6,8690,69,69,PAYMENT,0,0,0
6,8694,513,513,NEW_ORDER,0,0,0
6,8723,511,511,NEW_ORDER,0,0,0
6,8770,354,354,NEW_ORDER,0,0,0
6,8781,128,128,PAYMENT,0,0,0
6,8797,103,103,PAYMENT,0,0,0
6,8802,128,128,PAYMENT,0,0,0
6,8824,43,43,PAYMENT,0,0,0
6,8866,419,419,PAYMENT,0,0,0
6,8866,0,0,DELIVERY,0,0,0
6,8880,399,399,PAYMENT,0,0,0
6,8886,804,804,PAYMENT,0,0,0
6,8887,784,784,PAYMENT,0,0,0
6,8890,88,88,PAYMENT,0,0,0
6,8909,18,18,PAYMENT,0,0,0
6,8949,261,261,PAYMENT,0,0,0
6,8964,55,55,PAYMENT,0,0,0
6,8987,299,299,PAYMENT,0,0,0
6,8991,1273,1273,PAYMENT,0,0,0
6,9028,231,231,PAYMENT,0,0,0
6,9050,637,637,PAYMENT,0,0,0
6,9053,104,104,PAYMENT,0,0,0
6,9055,492,492,NEW_ORDER,1,0,0
6,9087,448,448,NEW_ORDER,0,0,0
6,9126,39,39,PAYMENT,0,0,0
6,9138,592,592,PAYMENT,0,0,0
6,9147,8,8,PAYMENT,0,0,0
6,9156,332,332,NEW_ORDER,0,0,0
6,9168,398,398,NEW_ORDER,0,0,0
6,9186,510,510,NEW_ORDER,0,0,0
6,9194,470,470,NEW_ORDER,0,0,0
6,9247,1873,1873,DELIVERY_BG,0,0,0
6,9270,215,215,PAYMENT,0,0,0
6,9278,674,674,NEW_ORDER,0,0,0
6,9306,888,888,PAYMENT,0,0,0
6,9313,66,66,PAYMENT,0,0,0
6,9325,199,199,PAYMENT,0,0,0
6,9335,754,754,NEW_ORDER,0,0,0
6,9343,157,157,PAYMENT,0,0,0
6,9355,326,326,NEW_ORDER,0,0,0
6,9384,851,851,NEW_ORDER,0,0,0
6,9429,115,115,PAYMENT,0,0,0
6,9444,297,297,NEW_ORDER,0,0,0
6,9473,89,89,PAYMENT,0,0,0
6,9496,2335,2335,STOCK_LEVEL,0,0,0
6,9502,2007,2007,STOCK_LEVEL,0,0,0
6,9502,0,0,DELIVERY,0,0,0
6,9514,1024,1024,STOCK_LEVEL,0,0,0
6,9522,469,469,STOCK_LEVEL,0,0,0
6,9524,2021,2021,STOCK_LEVEL,0,0,0
6,9530,1451,1451,STOCK_LEVEL,0,0,0
6,9532,1589,1589,STOCK_LEVEL,0,0,0
6,9545,1119,1119,NEW_ORDER,0,0,0
6,9563,237,237,NEW_ORDER,0,0,0
6,9564,1648,1648,NEW_ORDER,0,0,0
6,9564,677,677,NEW_ORDER,0,0,0
6,9564,1660,1660,NEW_ORDER,0,0,0
6,9564,1441,1441,NEW_ORDER,0,0,0
6,9565,1596,1596,NEW_ORDER,0,0,0
6,9565,1554,1554,NEW_ORDER,0,0,0
6,9565,1714,1714,NEW_ORDER,0,0,0
6,9565,1434,1434,NEW_ORDER,0,0,0
6,9567,1458,1458,NEW_ORDER,0,0,0
6,9569,1152,1152,PAYMENT,0,0,0
6,9575,419,419,NEW_ORDER,0,0,0
6,9588,394,394,NEW_ORDER,0,0,0
6,9615,91,91,STOCK_LEVEL,0,0,0
6,9616,736,736,STOCK_LEVEL,0,0,0
6,9616,940,940,STOCK_LEVEL,0,0,0
6,9620,175,175,STOCK_LEVEL,0,0,0
6,9629,665,665,NEW_ORDER,0,0,0
6,9667,102,102,PAYMENT,0,0,0
6,9680,115,115,PAYMENT,0,0,0
6,9681,2271,2271,STOCK_LEVEL,0,0,0
6,9686,1607,1607,PAYMENT,0,0,0
6,9704,158,158,PAYMENT,0,0,0
6,9704,434,434,NEW_ORDER,0,0,0
6,9711,661,661,PAYMENT,0,0,0
6,9739,124,124,PAYMENT,0,0,0
6,9743,407,407,STOCK_LEVEL,0,0,0
6,9745,129,129,PAYMENT,0,0,0
6,9745,858,858,NEW_ORDER,0,0,0
6,9745,577,577,NEW_ORDER,0,0,0
6,9749,393,393,ORDER_STATUS,0,0,0
6,9750,185,185,PAYMENT,0,0,0
6,9754,448,448,PAYMENT,0,0,0
6,9757,90,90,PAYMENT,0,0,0
6,9770,1430,1430,NEW_ORDER,0,0,0
6,9770,66,66,PAYMENT,0,0,0
6,9781,790,790,NEW_ORDER,0,0,0
6,9792,227,227,PAYMENT,0,0,0
6,9795,451,451,PAYMENT,0,0,0
6,9801,305,305,NEW_ORDER,0,0,0
6,9809,245,245,PAYMENT,0,0,0
6,9810,2484,2484,DELIVERY_BG,0,0,0
6,9810,0,0,DELIVERY,0,0,0
6,9817,1127,1127,NEW_ORDER,0,0,0
6,9827,263,263,NEW_ORDER,0,0,0
6,9829,2487,2487,DELIVERY_BG,0,0,0
6,9843,223,223,NEW_ORDER,0,0,0
6,9869,440,440,NEW_ORDER,0,0,0
6,9876,1961,1961,STOCK_LEVEL,0,0,0
6,9884,317,317,NEW_ORDER,0,0,0
6,9890,261,261,NEW_ORDER,0,0,0
6,9893,2335,2335,DELIVERY_BG,0,0,0
6,9894,1372,1372,NEW_ORDER,0,0,0
6,9900,157,157,NEW_ORDER,0,0,0
6,9901,84,84,NEW_ORDER,0,0,0
6,9909,19,19,PAYMENT,0,0,0
6,9909,292,292,PAYMENT,0,0,0
6,9909,139,139,PAYMENT,0,0,0
6,9923,401,401,NEW_ORDER,0,0,0
6,9923,0,0,DELIVERY,0,0,0
6,9926,181,181,PAYMENT,0,0,0
6,9945,195,195,NEW_ORDER,0,0,0
6,9949,361,361,NEW_ORDER,0,0,0
6,9975,411,411,NEW_ORDER,1,0,0
6,9982,173,173,PAYMENT,0,0,0
6,9984,303,303,NEW_ORDER,0,0,0
6,10012,27,27,NEW_ORDER,0,0,0
6,10030,500,500,PAYMENT,0,0,0
6,10033,511,511,NEW_ORDER,0,0,0
6,10037,564,564,NEW_ORDER,0,0,0
6,10046,244,244,PAYMENT,0,0,0
6,10046,768,768,PAYMENT,0,0,0
6,10065,384,384,NEW_ORDER,0,0,0
6,10100,174,174,PAYMENT,0,0,0
6,10106,395,395,PAYMENT,0,0,0
6,10109,577,577,NEW_ORDER,0,0,0
6,10124,379,379,NEW_ORDER,0,0,0
6,10125,88,88,PAYMENT,0,0,0
6,10128,3,3,PAYMENT,0,0,0
6,10149,379,379,NEW_ORDER,0,0,0
6,10173,609,609,NEW_ORDER,1,0,0
6,10185,428,428,NEW_ORDER,0,0,0
6,10186,359,359,PAYMENT,0,0,0
6,10191,90,90,PAYMENT,0,0,0
6,10191,0,0,DELIVERY,0,0,0
6,10229,360,360,NEW_ORDER,0,0,0
6,10238,8,8,PAYMENT,0,0,0
6,10239,133,133,PAYMENT,0,0,0
6,10254,568,568,PAYMENT,0,0,0
6,10256,281,281,PAYMENT,0,0,0
6,10263,354,354,PAYMENT,0,0,0
6,10269,223,223,PAYMENT,0,0,0
6,10278,93,93,PAYMENT,0,0,0
6,10326,296,296,NEW_ORDER,0,0,0
6,10328,485,485,NEW_ORDER,0,0,0
6,10328,382,382,NEW_ORDER,0,0,0
6,10343,593,593,NEW_ORDER,0,0,0
6,10353,778,778,PAYMENT,0,0,0
6,10354,97,97,PAYMENT,0,0,0
6,10354,461,461,NEW_ORDER,0,0,0
6,10354,558,558,NEW_ORDER,0,0,0
6,10354,784,784,NEW_ORDER,0,0,0
6,10355,610,610,NEW_ORDER,0,0,0
6,10364,656,656,NEW_ORDER,0,0,0
6,10368,459,459,PAYMENT,0,0,0
6,10371,6,6,PAYMENT,0,0,0
6,10371,0,0,DELIVERY,0,0,0
6,10373,47,47,PAYMENT,0,0,0
6,10377,1390,1390,NEW_ORDER,0,0,0
6,10380,116,116,PAYMENT,0,0,0
6,10384,603,603,NEW_ORDER,0,0,0
6,10397,833,833,PAYMENT,0,0,0
6,10399,71,71,PAYMENT,0,0,0
6,10401,418,418,PAYMENT,0,0,0
6,10401,47,47,PAYMENT,0,0,0
6,10407,34,34,PAYMENT,0,0,0
6,10413,911,910,DELIVERY_BG,0,0,0
6,10428,47,47,PAYMENT,0,0,0
6,10428,551,551,NEW_ORDER,0,0,0
6,10437,93,93,NEW_ORDER,0,0,0
6,10445,91,91,PAYMENT,0,0,0
6,10446,322,322,PAYMENT,0,0,0
6,10452,660,660,NEW_ORDER,0,0,0
6,10460,83,83,PAYMENT,0,0,0
6,10477,328,328,NEW_ORDER,0,0,0
6,10478,149,149,PAYMENT,0,0,0
6,10490,52,52,PAYMENT,0,0,0
6,10490,0,0,DELIVERY,0,0,0
6,10493,41,41,PAYMENT,0,0,0
6,10522,3262,3262,DELIVERY_BG,0,0,0
6,10528,289,289,PAYMENT,0,0,0
6,10533,632,632,ORDER_STATUS,0,0,0
6,10535,135,135,PAYMENT,0,0,0
6,10535,58,58,PAYMENT,0,0,0
6,10535,107,107,PAYMENT,0,0,0
6,10543,1677,1677,DELIVERY_BG,0,0,0
6,10554,299,299,NEW_ORDER,0,0,0
6,10554,152,152,NEW_ORDER,0,0,0
6,10558,65,65,PAYMENT,0,0,0
6,10564,530,530,NEW_ORDER,0,0,0
6,10582,473,473,NEW_ORDER,0,0,0
6,10584,231,231,NEW_ORDER,0,0,0
6,10591,33,33,PAYMENT,0,0,0
6,10591,0,0,DELIVERY,0,0,0
6,10630,891,891,NEW_ORDER,0,0,0
6,10640,226,226,PAYMENT,0,0,0
6,10650,68,68,PAYMENT,0,0,0
6,10650,0,0,DELIVERY,0,0,0
6,10654,468,468,ORDER_STATUS,0,0,0
6,10675,320,320,NEW_ORDER,0,0,0
6,10680,201,201,PAYMENT,0,0,0
6,10685,330,330,ORDER_STATUS,0,0,0
6,10698,270,270,NEW_ORDER,0,0,0
6,10713,435,435,NEW_ORDER,0,0,0
6,10715,587,587,NEW_ORDER,0,0,0
6,10727,320,320,NEW_ORDER,0,0,0
6,10729,194,194,PAYMENT,0,0,0
6,10736,38,38,PAYMENT,0,0,0
6,10742,15,15,PAYMENT,0,0,0
6,10742,0,0,DELIVERY,0,0,0
6,10757,389,389,NEW_ORDER,0,0,0
6,10758,313,313,NEW_ORDER,0,0,0
6,10758,0,0,DELIVERY,0,0,0
6,10764,89,89,PAYMENT,0,0,0
6,10775,232,232,NEW_ORDER,0,0,0
6,10781,52,52,PAYMENT,0,0,0
6,10797,337,337,NEW_ORDER,0,0,0
6,10797,896,896,NEW_ORDER,0,0,0
6,10801,160,160,NEW_ORDER,0,0,0
6,10810,125,125,PAYMENT,0,0,0
6,10811,47,47,PAYMENT,0,0,0
6,10818,464,464,NEW_ORDER,0,0,0
6,10829,294,294,NEW_ORDER,0,0,0
6,10831,947,947,NEW_ORDER,0,0,0
6,10831,0,0,DELIVERY,0,0,0
6,10836,663,663,NEW_ORDER,0,0,0
6,10848,447,447,NEW_ORDER,0,0,0
6,10880,642,642,ORDER_STATUS,0,0,0
6,10883,170,170,NEW_ORDER,0,0,0
6,10886,206,206,PAYMENT,0,0,0
6,10895,362,362,PAYMENT,0,0,0
6,10898,87,87,PAYMENT,0,0,0
6,10911,175,175,PAYMENT,0,0,0
6,10957,1048,1048,PAYMENT,0,0,0
6,10986,451,451,NEW_ORDER,0,0,0
6,10986,0,0,DELIVERY,0,0,0
6,11034,216,216,PAYMENT,0,0,0
6,11039,156,156,PAYMENT,0,0,0
6,11044,234,234,PAYMENT,0,0,0
6,11062,432,432,NEW_ORDER,0,0,0
6,11063,306,306,NEW_ORDER,0,0,0
6,11063,347,347,NEW_ORDER,0,0,0
6,11063,535,535,PAYMENT,0,0,0
6,11064,169,169,PAYMENT,0,0,0
6,11111,727,727,NEW_ORDER,0,0,0
6,11112,0,0,DELIVERY,0,0,0
6,11123,237,237,PAYMENT,0,0,0
6,11141,950,950,DELIVERY_BG,0,0,0
6,11148,347,347,NEW_ORDER,0,0,0
6,11174,111,111,PAYMENT,0,0,0
6,11174,111,111,PAYMENT,0,0,0
6,11177,114,114,PAYMENT,0,0,0
6,11187,39,39,PAYMENT,0,0,0
6,11229,55,55,PAYMENT,0,0,0
6,11229,193,193,PAYMENT,0,0,0
6,11256,702,702,NEW_ORDER,0,0,0
6,11268,39,39,PAYMENT,0,0,0
6,11297,233,233,PAYMENT,0,0,0
6,11324,927,927,NEW_ORDER,0,0,0
6,11355,310,310,NEW_ORDER,0,0,0
6,11369,1099,1099,NEW_ORDER,0,0,0
6,11374,1309,1309,NEW_ORDER,0,0,0
6,11378,581,581,NEW_ORDER,0,0,0
6,11459,89,89,PAYMENT,0,0,0
6,11471,560,560,NEW_ORDER,0,0,0
6,11499,935,935,NEW_ORDER,0,0,0
6,11506,708,708,NEW_ORDER,0,0,0
6,11512,664,664,NEW_ORDER,0,0,0
6,11514,960,960,ORDER_STATUS,0,0,0
6,11517,681,681,NEW_ORDER,0,0,0
6,11519,744,744,NEW_ORDER,0,0,0
6,11522,148,148,PAYMENT,0,0,0
6,11540,69,69,PAYMENT,0,0,0
6,11582,70,70,PAYMENT,0,0,0
6,11588,66,66,PAYMENT,0,0,0
6,11593,4,4,PAYMENT,0,0,0
6,11598,475,475,NEW_ORDER,0,0,0
6,11612,93,93,PAYMENT,0,0,0
6,11628,122,122,PAYMENT,0,0,0
6,11642,579,579,NEW_ORDER,0,0,0
6,11671,154,154,PAYMENT,0,0,0
6,11689,190,190,PAYMENT,0,0,0
6,11704,529,529,NEW_ORDER,0,0,0
6,11726,1072,1072,NEW_ORDER,0,0,0
6,11726,686,686,NEW_ORDER,0,0,0
6,11744,204,204,PAYMENT,0,0,0
6,11779,320,320,NEW_ORDER,0,0,0
6,11784,58,58,PAYMENT,0,0,0
6,11797,968,968,ORDER_STATUS,0,0,0
6,11809,167,167,PAYMENT,0,0,0
6,11821,2011,2011,DELIVERY_BG,0,0,0
6,11873,2119,2119,STOCK_LEVEL,0,0,0
6,11874,170,170,ORDER_STATUS,0,0,0
6,11911,1865,1865,STOCK_LEVEL,0,0,0
6,11912,1896,1896,STOCK_LEVEL,0,0,0
6,11914,956,956,STOCK_LEVEL,0,0,0
6,11916,334,334,NEW_ORDER,0,0,0
6,11919,307,307,NEW_ORDER,0,0,0
6,11919,135,135,PAYMENT,0,0,0
6,11919,98,98,NEW_ORDER,0,0,0
6,11919,690,690,NEW_ORDER,0,0,0
6,11921,1337,1337,STOCK_LEVEL,0,0,0
6,11922,196,196,PAYMENT,0,0,0
6,11922,1476,1476,NEW_ORDER,0,0,0
6,11924,1044,1044,STOCK_LEVEL,0,0,0
6,11964,91,91,PAYMENT,0,0,0
6,11992,851,851,NEW_ORDER,0,0,0
6,12000,702,702,STOCK_LEVEL,0,0,0
6,12003,314,314,PAYMENT,0,0,0
6,12007,88,88,PAYMENT,0,0,0
6,12007,42,42,PAYMENT,0,0,0
6,12021,2192,2192,STOCK_LEVEL,0,0,0
6,12026,2077,2077,STOCK_LEVEL,0,0,0
6,12035,226,226,PAYMENT,0,0,0
6,12035,364,364,NEW_ORDER,0,0,0
6,12035,0,0,DELIVERY,0,0,0
6,12035,123,123,PAYMENT,0,0,0
6,12037,30,30,PAYMENT,0,0,0
6,12052,423,423,ORDER_STATUS,0,0,0
6,12053,1155,1155,STOCK_LEVEL,0,0,0
6,12065,60,60,PAYMENT,0,0,0
6,12066,73,73,PAYMENT,0,0,0
6,12096,351,351,PAYMENT,0,0,0
6,12100,1319,1319,STOCK_LEVEL,0,0,0
6,12100,1729,1729,DELIVERY_BG,0,0,0
6,12127,205,205,PAYMENT,0,0,0
6,12137,1615,1615,STOCK_LEVEL,0,0,0
6,12143,6,6,STOCK_LEVEL,0,0,0
6,12148,229,229,PAYMENT,0,0,0
6,12150,276,276,NEW_ORDER,0,0,0
6,12152,2258,2258,STOCK_LEVEL,0,0,0
6,12162,906,906,NEW_ORDER,0,0,0
6,12162,647,647,NEW_ORDER,0,0,0
6,12168,115,115,PAYMENT,0,0,0
6,12168,981,981,NEW_ORDER,0,0,0
6,12170,815,815,NEW_ORDER,0,0,0
6,12177,398,398,PAYMENT,0,0,0
6,12183,261,261,PAYMENT,0,0,0
6,12191,272,272,PAYMENT,0,0,0
6,12197,54,54,PAYMENT,0,0,0
6,12197,0,0,DELIVERY,0,0,0
6,12197,603,603,NEW_ORDER,0,0,0
6,12197,598,598,NEW_ORDER,0,0,0
6,12197,190,190,NEW_ORDER,0,0,0
6,12198,184,184,PAYMENT,0,0,0
6,12203,137,137,NEW_ORDER,0,0,0
6,12206,141,141,PAYMENT,0,0,0
6,12211,63,63,PAYMENT,0,0,0
6,12217,46,46,PAYMENT,0,0,0
6,12237,211,211,PAYMENT,0,0,0
6,12241,220,220,NEW_ORDER,0,0,0
6,12251,926,926,NEW_ORDER,0,0,0
6,12251,74,74,PAYMENT,0,0,0
6,12251,216,216,PAYMENT,0,0,0
6,12256,88,88,PAYMENT,0,0,0
6,12277,1009,1009,NEW_ORDER,0,0,0
6,12304,382,382,NEW_ORDER,0,0,0
6,12312,115,115,PAYMENT,0,0,0
6,12330,132,132,NEW_ORDER,0,0,0
6,12332,297,297,NEW_ORDER,0,0,0
6,12333,130,130,PAYMENT,0,0,0
6,12333,414,414,NEW_ORDER,0,0,0
6,12344,244,244,NEW_ORDER,0,0,0
6,12344,1358,1358,DELIVERY_BG,0,0,0
6,12344,67,67,PAYMENT,0,0,0
6,12351,224,224,NEW_ORDER,0,0,0
6,12352,96,96,PAYMENT,0,0,0
6,12396,213,213,NEW_ORDER,0,0,0
6,12404,92,92,PAYMENT,0,0,0
6,12404,74,74,PAYMENT,0,0,0
6,12417,620,620,NEW_ORDER,0,0,0
6,12417,255,255,NEW_ORDER,0,0,0
6,12419,222,222,NEW_ORDER,0,0,0
6,12422,4691,4691,DELIVERY_BG,0,0,0
6,12431,1941,1941,DELIVERY_BG,0,0,0
6,12443,206,206,NEW_ORDER,0,0,0
6,12457,357,357,NEW_ORDER,0,0,0
6,12458,114,114,PAYMENT,0,0,0
6,12458,267,267,NEW_ORDER,0,0,0
6,12476,132,132,PAYMENT,0,0,0
6,12476,80,80,PAYMENT,0,0,0
6,12478,2555,2555,DELIVERY_BG,0,0,0
6,12483,321,321,NEW_ORDER,0,0,0
6,12483,277,277,NEW_ORDER,0,0,0
6,12491,394,394,NEW_ORDER,0,0,0
6,12507,591,591,NEW_ORDER,0,0,0
6,12513,96,96,PAYMENT,0,0,0
6,12514,110,110,PAYMENT,0,0,0
6,12541,390,390,NEW_ORDER,0,0,0
6,12555,79,79,PAYMENT,0,0,0
6,12573,1742,1742,DELIVERY_BG,0,0,0
6,12578,654,654,ORDER_STATUS,0,0,0
6,12591,554,554,NEW_ORDER,0,0,0
6,12598,141,141,NEW_ORDER,0,0,0
6,12610,442,442,PAYMENT,0,0,0
6,12610,259,259,PAYMENT,0,0,0
6,12610,0,0,DELIVERY,0,0,0
6,12621,370,370,NEW_ORDER,0,0,0
6,12622,371,371,NEW_ORDER,0,0,0
6,12626,274,274,NEW_ORDER,0,0,0
6,12627,0,0,DELIVERY,0,0,0
